SubjectID,StimID,Phase,svg_z_dec,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n_dec,mean_salience_relational_dec,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations_dec,n_aoi,aoi_prop_dec,mean_salience_dec,mean_meaning_dec,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question,prop_total,prop_relations,prop_objects,n_total_recalled,n_relations_recalled,n_objects_recalled,svg_z_dec_image_mean,svg_z_dec_within,svg_z_dec_z,svg_z_dec_within_z,n_fixations_dec_z,mean_salience_dec_z,mean_meaning_dec_z,svg_z_dec_image_mean_z
Encode-Decode_Experiment-22-1,2369373,decoding,0.579666,0.666667,0.493667,0.298448,3,2,False,0.168289,,12,0,12,12,1.0,0.168289,0.64036,,,,,,,,,,,,,a male chef was putting a pizza tool into a pizza oven. the oven was shaped like an open mouth and was made of stone,27197.0,14.0,Which description best matches the image?,0.8,0.5,0.8333333333333334,12,2,10,0.355155875,0.224510125,0.33946272475842365,0.2324432119290243,-0.20544365058683578,0.1786923469527462,-0.063152635794384,0.3247668482832589
Encode-Decode_Experiment-22-1,2385550,decoding,,0.0,0.0,0.0,2,0,False,,0.328277,0,5,6,5,0.8333,0.346046,0.82934,,,,,,,,,,,,,two people were posing with tangerines in their mouths,13971.0,16.0,Which description best matches the image?,0.2222222222222222,0.25,0.21428571428571427,4,1,3,0.5623889375,,,,-1.5271846369794857,1.9204080667077317,1.121608562910512,0.8737549515491974
Encode-Decode_Experiment-22-1,2371471,decoding,,1.0,1.0,0.0,2,2,False,0.083951,,13,0,13,13,1.0,0.083951,0.633271,,,,,,,,,,,,,two men were riding stunt bikes. the one on the right was attempting a handstand. both were in mid-air. there as a dirt ramp below them and metal railings behind them. their suits were red and white and they were both wearing helmets,53095.0,18.0,Which description best matches the image?,0.95,0.8,0.9333333333333333,19,4,14,1.3517034285714284,,,,0.0148465138119392,-0.6476763494850646,-0.10759528653847875,2.9647546217086007
Encode-Decode_Experiment-22-1,2409918,decoding,-0.886938,0.5,0.66725,0.18857,8,4,False,0.085409,0.136709,8,9,17,17,1.0,0.112568,0.537209,,,,,,,,,,,,,two elephants were swimming in water. they both had men sat on their backs. the one on the right was eating plants. there was a waterfall behind them,30342.0,21.0,Which description best matches the image?,0.75,0.8333333333333334,0.7,12,5,7,-0.08443141176470587,-0.8025065882352942,-1.0908546180888015,-0.8308632359614728,0.8960071714070391,-0.36727851000629064,-0.7098311330301167,-0.8397586761164787
Encode-Decode_Experiment-22-1,2411268,decoding,-1.64273,0.4,0.6752,0.167526,10,4,False,0.070444,0.089663,6,9,15,15,1.0,0.081975,0.602051,,,,,,,,,,,,,a little girl was reaching up to pick apples off a tree. she was holding a red bag and wearing pink welly boots and a beige coat. she was wearing a black he?UNKNOWN?adband,37270.0,23.0,Which description best matches the image?,0.8888888888888888,0.6666666666666666,0.8571428571428571,16,4,12,0.05513581818181817,-1.6978658181818183,-1.8279468428373975,-1.7578600706880487,0.4554268426094892,-0.6670377825776338,-0.30332099626208386,-0.4700264146612231
Encode-Decode_Experiment-22-1,2360001,decoding,-0.491492,0.1,0.1643,0.130826,10,1,False,0.140294,0.174774,2,12,14,14,1.0,0.169848,0.341764,,,,,,,,,,,,,four men were stood on scaffolding holding a clock above their heads. the photo was in black and white,18549.0,24.0,Which description best matches the image?,0.6,0.5714285714285714,0.7272727272727273,12,4,8,0.33658571428571427,-0.8280777142857143,-0.7051927271083025,-0.8573379202181476,0.23513667821071418,0.1939678905718331,-1.935122975981109,0.27557200849808045
Encode-Decode_Experiment-22-1,2408717,decoding,,0.0,0.0,0.0,2,0,False,,0.086044,0,22,22,22,1.0,0.086044,0.694776,,,,,,,,,,,,,four women were walking towards the sea holding surfboards. the two surfboards on the right were neon green. they were all wearing wetsuits and had bare feet,31081.0,25.0,Which description best matches the image?,1.0,0.8571428571428571,0.8888888888888888,16,6,8,0.2959471818181818,,,,1.997457993400914,-0.6271685157488562,0.27799439240291485,0.1679150999443987
Encode-Decode_Experiment-22-1,2397102,decoding,,0.0,0.0,0.0,4,0,False,,0.053031,0,7,7,7,1.0,0.053031,0.373887,,,,,,,,,,,,,"two people, a man and a woman, were cutting a cake and holding hands around the knife. the cake was white with colourful decorations",32633.0,27.0,Which description best matches the image?,0.6190476190476191,0.4,0.5789473684210527,13,2,11,-0.05528222222222222,,,,-1.3068944725807106,-0.9506396648809373,-1.7337361414695343,-0.7625385738527899
Encode-Decode_Experiment-22-1,2362704,decoding,-1.25748,0.1,0.2991,0.158333,10,1,False,0.180616,0.136657,3,14,17,17,1.0,0.144415,0.763807,,,,,,,,,,,,,two black bears were laid down and were eating pumpkins,10282.0,28.0,Which description best matches the image?,0.6666666666666666,0.2,0.7142857142857143,6,1,5,-0.3286689166666667,-0.9288110833333332,-1.4522286828351791,-0.9616307125804533,0.8960071714070391,-0.05523217412620161,0.7107663804852399,-1.486776497235311
Encode-Decode_Experiment-22-1,2356991,decoding,-1.794714,0.0,0.332,0.184988,9,0,False,,0.091361,0,22,22,22,1.0,0.091361,0.682447,,,,,,,,,,,,,two men were playing baseball. one was trying to catch the baseball. one was falling over trying to reach base,21448.0,29.0,Which description best matches the image?,0.5,0.42857142857142855,0.4,8,3,4,-0.243275,-1.551439,-1.9761704608251385,-1.6062592467575953,1.997457993400914,-0.5750709753879295,0.20070091786152117,-1.2605565891968293
Encode-Decode_Experiment-22-1,2387122,decoding,-0.206995,0.8,0.837,0.178748,5,4,False,0.116948,,20,0,22,20,0.9091,0.115925,0.805756,,,,,,,,,,,,,a polar bear was in water with its paw pressed against the glass enclusre. aperson with blonde har was looking at the bear. they had a black camera hung around them,31976.0,30.0,Which description best matches the image?,0.7647058823529411,0.6,0.8333333333333334,13,3,10,-0.041064222222222224,-0.1659307777777778,-0.42773474043432164,-0.17179395782060097,1.997457993400914,-0.3343856300003416,0.9737547788579339,-0.7248731899701619
Encode-Decode_Experiment-23-1,2408717,decoding,0.724539,0.571429,0.408857,0.224379,7,4,False,0.206516,0.09554,5,4,11,9,0.8182,0.130088,0.665725,,,,,,,,,,,,,four women hold their surfboards as they walk along the beach - the two on the left have red boards and the two on the right have green boards. ?UNKNOWN?Someone else can be seen surfing in the background on a tall wave. the heads of other people - either that or clusters of seaweed - can be seen to the right,126270.0,3.0,Which description best matches the image?,0.9375,1.0,0.7777777777777778,15,7,7,0.2959471818181818,0.42859181818181824,0.48075128282202234,0.4437361514305078,-0.42573381498561075,-0.1956123623434287,0.09586666680456649,0.1679150999443987
Encode-Decode_Experiment-23-1,2347025,decoding,,1.0,1.0,0.0,3,3,False,0.084764,,5,0,6,5,0.8333,0.090286,0.752667,,,,,,,,,,,,,"A baby/toddler (female) is held onto an older woman's back by?UNKNOWN? a sling. The infant holds a red umbrella above its head. The woman has wrinkled skin. Neither person has a happy expression on their face. They both have dark hair, the infants is a bob cut.",137900.0,5.0,Which description best matches the image?,0.9333333333333333,0.5,1.0,14,2,12,0.8972498571428572,,,,-1.5271846369794857,-0.5856041436948687,0.6409270337100648,1.7608463206333176
Encode-Decode_Experiment-23-1,2356125,decoding,0.911408,0.75,0.5025,0.271558,4,3,False,0.079418,,10,0,10,10,1.0,0.079418,0.577473,,,,,,,,,,,,,"two female members of airport staff stand on either side of a suitcase as they move it onto a conveyor belt. There are four staff in total, 3 women and one man. The man stands upright, to the left of the women, he has a grey side parting, the other woman is to the left of him. All four members of staff are wearing suits. The conveyor belt weaves inbetween the staff.",130814.0,7.0,Which description best matches the image?,0.9,0.7142857142857143,0.9230769230769231,18,5,12,-0.08454785714285713,0.9959558571428572,0.6629967775435137,1.031148053451087,-0.6460239793843857,-0.6920920257040002,-0.4574064060502569,-0.8400671554996145
Encode-Decode_Experiment-23-1,2344622,decoding,-0.404702,0.5,0.6525,0.376821,2,1,False,0.062119,0.208568,3,4,8,7,0.875,0.135297,0.408802,,,,,,,,,,,,,a cat rests its head on a folded blue towel next to its owners keyboard laptop. The cat is tabby. The person's left arm and hand can be seen. The cat is close to being asleep,86187.0,9.0,Which description best matches the image?,0.8571428571428571,0.4,1.0,12,2,10,0.16630163636363637,-0.5710036363636364,-0.6205500817959274,-0.5911801049485687,-1.0866043081819357,-0.1445730379612457,-1.514845585575887,-0.1755332921092048
Encode-Decode_Experiment-23-1,2367132,decoding,1.230936,1.0,0.6745,0.264433,4,4,False,0.085469,,7,0,7,7,1.0,0.085469,0.646611,,,,,,,,,,,,,"two men are playing on a wii console. a young girl sits in the background, smiling on a couch, a glass bottle in front of her. The men have cheerful facial expressions and are holding a controller in one hand and the nunchuck in the other. One of the men is ginger.",106925.0,10.0,Which description best matches the image?,1.0,0.8,1.0,22,4,18,-0.01209007692307691,1.243026076923077,0.9746190286251201,1.2869485232861302,-1.3068944725807106,-0.6328025360060563,-0.023963609161384136,-0.6481168033220155
Encode-Decode_Experiment-23-1,150472,decoding,,0.0,0.0,0.0,5,0,False,,0.15585,0,6,6,6,1.0,0.15585,0.366722,,,,,,,,,,,,,,36401.0,11.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,0.04589692857142856,,,,-1.5271846369794857,0.05681134177133411,-1.7786552545435137,-0.4945014690869191
Encode-Decode_Experiment-23-1,2385851,decoding,,0.0,0.0,0.0,2,0,False,,0.176317,0,7,7,7,1.0,0.176317,0.969008,,,,,,,,,,,,,"two men are wearing all red jumpsuits, carrying large suitcases along a covered walkway. One or maybe both of them have shoulder length grey hair.",65099.0,12.0,Which description best matches the image?,0.5,0.42857142857142855,0.5555555555555556,8,3,5,0.11946729999999998,,,,-1.3068944725807106,0.25735306803935903,1.9972209404145627,-0.2996037139705413
Encode-Decode_Experiment-23-1,2371471,decoding,,1.0,1.0,0.0,2,2,False,0.092622,,10,0,10,10,1.0,0.092622,0.630913,,,,,,,,,,,,,two bike stuntmen are in mid air. The one on the left remains seated on their bike whilst the other attempts a handstand whilst holding the bike's handles. They are jumping over a dirt ramp. Both bikes are red.,96957.0,14.0,Which description best matches the image?,0.75,0.8,0.6666666666666666,15,4,10,1.3517034285714284,,,,-0.6460239793843857,-0.5627153240064873,-0.12237815724726403,2.9647546217086007
Encode-Decode_Experiment-23-1,2397102,decoding,,0.0,0.0,0.0,2,0,False,,0.05882,0,12,12,12,1.0,0.05882,0.383709,,,,,,,,,,,,,A couple cut their wedding cake together. They are in traditional wedding attire. The man uses his right hand to help cut whilst holding a beer bottle in the left. The cake is white and has several tiers.,108320.0,15.0,Which description best matches the image?,0.42857142857142855,0.4,0.3684210526315789,9,2,7,-0.05528222222222222,,,,-0.20544365058683578,-0.8939173287610567,-1.6721596545731459,-0.7625385738527899
Encode-Decode_Experiment-23-1,2347400,decoding,,0.0,0.0,0.0,3,0,False,,0.072996,0,7,7,7,1.0,0.072996,0.667573,,,,,,,,,,,,,"two men sit on the sofa, each with their noses in a wine glass with a very small volume of red wine.",58285.0,16.0,Which description best matches the image?,0.55,0.25,0.75,11,2,9,0.23851900000000004,,,,-1.3068944725807106,-0.7550166832548506,0.10745222451017873,0.01578016437939896
Encode-Decode_Experiment-23-1,2410309,decoding,-1.549814,0.333333,0.666833,0.215187,6,2,False,0.180258,0.109788,4,4,8,8,1.0,0.145023,0.517314,,,,,,,,,,,,,"a woman and infant sit on a couch together. The woman faces forward, sat on the left, concentrating on the screen. The infant is hunched over on the right, with its right hand on the keyboard of its own laptop. The sofa is white. The woman is largely built with dark hair.",115118.0,18.0,Which description best matches the image?,1.0,0.7142857142857143,1.0,17,5,12,0.22219188235294118,-1.7720058823529412,-1.7373297667705159,-1.8346198811801582,-1.0866043081819357,-0.04927481009771848,-0.834557686359749,-0.027472554278168887
Encode-Decode_Experiment-23-1,2360001,decoding,-0.789815,0.0,0.096143,0.121728,7,0,False,,0.127193,0,12,12,12,1.0,0.127193,0.311433,,,,,,,,,,,,,"four men are erecting a large clock on a high street. They are stood on a led?UNKNOWN?ge, all touching the clock, trying to lift it up. The photo was taken in black and white, the era looks pre-early industrial period.",105245.0,20.0,Which description best matches the image?,1.0,1.0,1.0,20,7,11,0.33658571428571427,-1.1264007142857144,-0.996134631446633,-1.1662021922072277,-0.20544365058683578,-0.2239784295514188,-2.125275330293302,0.27557200849808045
Encode-Decode_Experiment-23-1,2387122,decoding,,0.0,0.0,0.0,2,0,False,,0.154938,0,8,13,8,0.6154,0.188797,0.764202,,,,,,,,,,,,,"a polar bear presses its paw against the glass of a tank in a zoo, it is biting down on the wooden ledge of the tank. Most of the bear's body is submerged in water.",80565.0,21.0,Which description best matches the image?,0.7058823529411765,0.6,0.6666666666666666,12,3,8,-0.041064222222222224,,,,0.0148465138119392,0.37963580336084957,0.713242730752403,-0.7248731899701619
Encode-Decode_Experiment-23-1,2362704,decoding,,0.0,0.0,0.0,3,0,False,,0.253378,0,6,6,6,1.0,0.253378,0.790027,,,,,,,,,,,,,,23433.0,22.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,-0.3286689166666667,,,,-1.5271846369794857,1.0124195637612652,0.8751458842953913,-1.486776497235311
Encode-Decode_Experiment-23-1,2394020,decoding,1.107389,0.875,0.670375,0.184782,8,7,False,0.256053,,13,0,13,13,1.0,0.256053,0.861379,,,,,,,,,,,,,,12898.0,24.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,0.7567956,0.35059339999999994,0.8541288235276662,0.3629816516164569,0.0148465138119392,1.0386300058273699,1.322468781162741,1.3887642054810427
Encode-Decode_Experiment-23-1,2349475,decoding,0.551661,0.166667,0.094167,0.131421,6,1,False,0.025984,0.057729,6,6,12,12,1.0,0.041856,0.685041,,,,,,,,,,,,,"three people, two men and one woman, surround a blender. One of the men, on the left of the screen, is pedaling an exercise bike to power the blender whilst the other people watch. The man has a moustache. All of the people look happy, the photo is taken somewhere warm. The woman holds the lid of the blender down.",110151.0,25.0,Which description best matches the image?,0.8,0.6,0.7692307692307693,16,6,10,0.8152660666666667,-0.2636050666666667,0.31215062334151994,-0.27291957713160864,-0.20544365058683578,-1.0601356237926085,0.21696332948942088,1.543660293031781
Encode-Decode_Experiment-23-1,2386442,decoding,-0.623321,0.166667,0.305,0.22193,6,1,False,0.162523,0.084906,3,8,11,11,1.0,0.106074,0.791669,,,,,,,,,,,,,"a small child, with her mum to her right and dad to her left (presumably) are brushing their teeth. The man has a purple shirt on and a dark side parting. the three are staring into the camera at close proximity.",104842.0,26.0,Which description best matches the image?,0.6666666666666666,0.3333333333333333,0.7692307692307693,12,2,10,0.054409249999999985,-0.67773025,-0.8337600192950188,-0.7016779137754283,-0.42573381498561075,-0.4309086448763035,0.885439978317369,-0.4719511909648582
Encode-Decode_Experiment-23-1,2385550,decoding,1.593122,0.75,0.328,0.264889,4,3,False,0.563789,0.628523,10,1,11,11,1.0,0.569674,0.790467,,,,,,,,,,,,,"two young kids, a boy?UNKNOWN? and a girl (siblings?UNKNOWN??) face into the camera. Brown eyes. Both have tangerine segments in their mouths, immitating a smile. Both kids have brown eyes and dark blond hair. The girl looks slightly older. The boy has a bowl cut.",103218.0,27.0,Which description best matches the image?,1.0,1.0,1.0,18,4,14,0.5623889375,1.0307330625,1.3278438371872574,1.067154114715048,-0.42573381498561075,4.111581426841891,0.8779043504157752,0.8737549515491974
Encode-Decode_Experiment-23-1,2383555,decoding,,1.0,1.0,0.0,3,3,False,0.226771,,11,0,11,11,1.0,0.226771,0.923849,,,,,,,,,,,,,"three people are in a small boat (kayak?) - two women and a child. Another boat is visible in the background, both boats are going across a lake which has seagrasss or something else tall growing out the top. The woman in the back has a disc-shaped hat on and is rowing the boat, holding the oar to her left, stood up. The other woman sits in front, legs faced foward, with the child in her arms. The facial expressions are glum.",184961.0,28.0,Which description best matches the image?,1.0,1.0,0.9090909090909091,21,10,10,0.3537579230769231,,,,-0.42573381498561075,0.7517162994424431,1.7141082778454317,0.3210634866408233
Encode-Decode_Experiment-23-1,2369373,decoding,-1.583369,0.25,0.67375,0.267626,4,1,False,0.048263,0.197194,8,3,11,11,1.0,0.08888,0.670818,,,,,,,,,,,,,A chef holds a large pizza spatula over his shoulder and into a pizza oven. There is a pizza sat on the flat part of the appliance. The oven is the mouth of a large carved stone face and there is a fire going in the background of it.,109413.0,29.0,Which description best matches the image?,0.9333333333333333,1.0,0.8333333333333334,14,4,10,0.355155875,-1.9385248750000001,-1.770054550310748,-2.007022838499201,-0.42573381498561075,-0.5993805480107354,0.12779591214801053,0.3247668482832589
Encode-Decode_Experiment-24-1,2408717,decoding,-1.826618,0.285714,0.666143,0.208269,7,2,False,0.044637,0.055916,8,8,16,16,1.0,0.050277,0.469783,,,,,,,,,,,,,"four surfers, the 2 closest to the camera with green boards and the ones further away with white boards, the person third from the right had a white t shirt and i think the others wore purple, they were on the beach walking towards the water carrying their boards and it was late afternoon/evening",77200.0,1.0,Which description best matches the image?,0.875,0.5714285714285714,0.7777777777777778,14,4,7,0.2959471818181818,-2.1225651818181817,-2.0072850933409354,-2.1975662273161696,0.6757170070082641,-0.9776241723389008,-1.1325409890142228,0.1679150999443987
Encode-Decode_Experiment-24-1,2371471,decoding,,1.0,1.0,0.0,4,4,False,0.075117,,7,0,7,7,1.0,0.075117,0.663039,,,,,,,,,,,,,"2 bikers, the one behind was still on his bike and perchance wearing red, the other one was doing a handstand on his bike, they were both in the air above a dirt ramp that was on the right of the screen",27963.0,2.0,Which description best matches the image?,0.55,0.6,0.4666666666666667,11,3,7,1.3517034285714284,,,,-1.3068944725807106,-0.7342344972278568,0.07902748498785937,2.9647546217086007
Encode-Decode_Experiment-24-1,2385851,decoding,1.007367,0.666667,0.355333,0.309057,3,2,False,0.203601,0.153052,7,1,8,8,1.0,0.197283,0.949604,,,,,,,,,,,,,"2 men were carrying red suitcases on a covered walkway, they were walking away from the camera, the man on the right had a grey rope thing tied around his suitcase. they were both wearing loose fitting trousers",42582.0,3.0,Which description best matches the image?,0.8125,0.8571428571428571,0.7777777777777778,13,6,7,0.11946729999999998,0.8878997,0.7565815638268436,0.919273721569649,-1.0866043081819357,0.46278414406102336,1.8755725845056317,-0.2996037139705413
Encode-Decode_Experiment-24-1,2349475,decoding,,0.0,0.0,0.0,6,0,False,,0.065458,0,10,10,10,1.0,0.065458,0.669143,,,,,,,,,,,,,two women were making an orange coloured smoothie in a blender. the one on the right may have been wearing teal and she had her mouth open and was pedaling and holding onto one handlebar of the bike that was attached to the blender. the other woman was holding the lid. they were in someones garden,49719.0,4.0,Which description best matches the image?,0.7,0.4,0.6923076923076923,14,4,9,0.8152660666666667,,,,-0.6460239793843857,-0.8288762392527189,0.11729493316700365,1.543660293031781
Encode-Decode_Experiment-24-1,2360001,decoding,0.618936,0.2,0.141933,0.093817,15,3,False,0.237544,0.23755,6,12,18,18,1.0,0.237548,0.325368,,,,,,,,,,,,,a black and white photo of around 4 men hoisting up a black clock in an old city with shops behind/next to them,24833.0,5.0,Which description best matches the image?,0.55,0.2857142857142857,0.7272727272727273,11,2,8,0.33658571428571427,0.2823502857142858,0.37776110799862384,0.292327160302932,1.1162973358058141,0.8573125365065221,-2.0379134544125064,0.27557200849808045
Encode-Decode_Experiment-24-1,2397102,decoding,0.0,0.666667,0.666667,0.30074,3,2,False,0.06505,0.067125,6,9,15,15,1.0,0.066295,0.424307,,,,,,,,,,,,,"a couple cutting a cake. the woman on the left had a magenta dress. the man had a beer in his left hand (from his perspective). the cake was white and had colourful writing on it in green, red, blue and yellow. there was another man in the background behind the guy with the beer and he had a can of what looked like redbull. the woman had light brown hair and the man had normal brown hair",75425.0,6.0,Which description best matches the image?,0.8571428571428571,0.4,0.8421052631578947,18,2,16,-0.05528222222222222,0.05528222222222222,-0.22586120239497265,0.05723562487842102,0.4554268426094892,-0.8206750654174554,-1.4176410010382672,-0.7625385738527899
Encode-Decode_Experiment-24-1,2385550,decoding,-1.132613,0.0,0.202,0.178349,7,0,False,,0.345685,0,13,15,13,0.8667,0.318789,0.762875,,,,,,,,,,,,,two kids had tangerine slices in hteir mouths. the boy on the left was a bit younger and had blond hair. the girl on the right had brown hair and a short fringe and i think green eyes.,38153.0,7.0,Which description best matches the image?,0.8333333333333334,0.5,0.9285714285714286,15,2,13,0.5623889375,-1.6950019375,-1.3304511371246095,-1.7548949945060133,0.4554268426094892,1.653335909924248,0.7049234477029719,0.8737549515491974
Encode-Decode_Experiment-24-1,2367132,decoding,,1.0,1.0,0.0,4,4,False,0.08252,,8,0,8,8,1.0,0.08252,0.642911,,,,,,,,,,,,,two men were playing the wii and they each had awii remote in one had and a nunchuck in the other. there was a little blonde girl in the background wearing pink watching htem,27375.0,9.0,Which description best matches the image?,0.8181818181818182,0.6,0.8333333333333334,18,3,15,-0.01209007692307691,,,,-1.0866043081819357,-0.6616977112034182,-0.04715980153734011,-0.6481168033220155
Encode-Decode_Experiment-24-1,2383555,decoding,1.265562,0.888889,0.657,0.18323,9,8,False,0.214093,0.172024,12,2,14,14,1.0,0.208083,0.874699,,,,,,,,,,,,,a bunch of people on a raft. noone was wearing shoes. the girl in the back of the raft had a paddle. the woman in the front was holding a young boy. there was antoehr person behind her but i couldnt see them,35392.0,11.0,Which description best matches the image?,0.38095238095238093,0.3,0.45454545454545453,8,3,5,0.3537579230769231,0.911804076923077,1.0083883135264486,0.9440227619577477,0.23513667821071418,0.5686057419353904,1.4059750737161816,0.3210634866408233
Encode-Decode_Experiment-24-1,2412687,decoding,0.009815,0.666667,0.663667,0.305672,3,2,False,0.074698,0.104873,4,2,6,6,1.0,0.084756,0.388333,,,,,,,,,,,,,a man and a dog were out at night. the dog was brown and trying to catch a red frisbee. it was to the left of the man. the man was just standing upright and may have been wearing a light blue shirt but i dont remember,37322.0,13.0,Which description best matches the image?,0.6666666666666666,0.75,0.6666666666666666,10,3,6,-0.089918,0.099733,-0.21628904473002322,0.10325707517786728,-1.5271846369794857,-0.6397887211249844,-1.643170683344384,-0.854293382269824
Encode-Decode_Experiment-24-1,2410309,decoding,1.077776,1.0,0.675,0.301547,3,3,False,0.127056,,7,0,7,7,1.0,0.127056,0.581277,,,,,,,,,,,,,a mother and a baby were on a brown couch. the mum was on the left and she had her grey laptop in her lap. the baby was on her right and the baby's back was turned to the mum and it was touching the keyboard of a laptop in front of it.,49543.0,14.0,Which description best matches the image?,0.7647058823529411,0.5714285714285714,0.75,13,4,9,0.22219188235294118,0.8555841176470589,0.8252485071820578,0.8858162649962561,-1.3068944725807106,-0.22532079611704733,-0.4335582125913011,-0.027472554278168887
Encode-Decode_Experiment-24-1,2409918,decoding,0.211585,0.375,0.334375,0.192003,8,3,False,0.082511,0.190915,8,7,15,15,1.0,0.1331,0.582963,,,,,,,,,,,,,there were two elephants submerged in water and men on their backs. the one on the left was deeper in the water. the one on the right was eating a plant.,23105.0,17.0,Which description best matches the image?,0.625,0.6666666666666666,0.6,10,4,6,-0.08443141176470587,0.29601641176470583,-0.01951122995092497,0.3064761802359375,0.4554268426094892,-0.16609989449179982,-0.4229882719572847,-0.8397586761164787
Encode-Decode_Experiment-24-1,2394020,decoding,-0.446558,0.5,0.6675,0.375092,2,1,False,0.211846,0.361367,6,1,7,7,1.0,0.233206,0.964821,,,,,,,,,,,,,two men were riding horses. they wore cowboy hats. they were walking along a beach at sunset but the beach had grass on the sand or something so it didnt look like a beach to me at first glance. but there was a lot of water behind them. they are walking from right to left. the horse in front was more white than brown and the horse in the back was more brown than white. they both had cow patterns,60542.0,18.0,Which description best matches the image?,1.0,1.0,1.0,20,7,12,0.7567956,-1.2033536,-0.6613704823281864,-1.2458742155631262,-1.3068944725807106,0.8147683348425867,1.9709716275826368,1.3887642054810427
Encode-Decode_Experiment-24-1,2369373,decoding,,1.0,1.0,0.0,3,3,False,0.067556,,11,0,11,11,1.0,0.067556,0.605748,,,,,,,,,,,,,a chef was using a pizza paddle to cook a pizza in an oven that looked like a big open mouth. there was a lot of flames surrounding the pizza. the oven was grehy,24011.0,19.0,Which description best matches the image?,0.7333333333333333,0.5,0.75,11,2,9,0.355155875,,,,-0.42573381498561075,-0.8083194140360132,-0.2801436116096765,0.3247668482832589
Encode-Decode_Experiment-24-1,2386442,decoding,-0.592304,0.2,0.3372,0.231638,5,1,False,0.132716,0.06198,2,9,11,11,1.0,0.074842,0.804918,,,,,,,,,,,,,"there were three people brushing their teeth. a mum on the left, a little boy around 2 in the middle, and a ad on the right. the dad was wearing a purple shirt. they all had brown eyes and dark hair and were looking at the camera. i think the bab?UNKNOWN?ys toothbrush was green",36886.0,21.0,Which description best matches the image?,1.0,0.8333333333333334,1.0,18,5,13,0.054409249999999985,-0.64671325,-0.8035104406609143,-0.669564925087713,-0.42573381498561075,-0.7369290286552134,0.9685011547468391,-0.4719511909648582
Encode-Decode_Experiment-24-1,2347025,decoding,,1.0,1.0,0.0,3,3,False,0.153906,,10,0,10,10,1.0,0.153906,0.743649,,,,,,,,,,,,,a mother had her baby on her back and the baby was carrying a big pink umbrella with a pattern on it that had a lot of yellow in it. the baby was reaching with its other hand and the mother had her mouth open and had crooked teeth. the baby also ahd its mouth open a bit,54298.0,22.0,Which description best matches the image?,0.7333333333333333,0.75,0.6666666666666666,11,3,8,0.8972498571428572,,,,-0.6460239793843857,0.03776345415394805,0.5843910167245598,1.7608463206333176
Encode-Decode_Experiment-24-1,2379478,decoding,0.768272,0.333333,0.193667,0.181793,6,2,False,0.604628,0.48719,4,5,9,9,1.0,0.539384,0.799929,,,,,,,,,,,,,a black adn white photo of two babies in a bed drinking milk from bottles. they werent lying super close to each other,20139.0,25.0,Which description best matches the image?,0.75,0.6,0.8,12,3,8,-0.046197578947368416,0.8144695789473684,0.5234022426958107,0.8432489401046227,-0.8663141437831607,3.8147910379886896,0.9372239104863948,-0.7384721386028178
Encode-Decode_Experiment-24-1,150472,decoding,,0.0,0.0,0.0,6,0,False,,0.148327,0,11,11,11,1.0,0.148327,0.59746,,,,,,,,,,,,,two girls had a big pizza slice on a paper plate. they were both opening their mouths pretending to take a bite. the pizza already had 2 bites taken out of it.,27395.0,28.0,Which description best matches the image?,0.75,0.75,0.9,12,3,9,0.04589692857142856,,,,-0.42573381498561075,-0.01690123978504205,-0.33210308253181714,-0.4945014690869191
Encode-Decode_Experiment-27-1,2349475,decoding,-0.652432,0.125,0.241375,0.178371,8,1,False,0.109222,0.061926,2,8,10,10,1.0,0.071385,0.598111,,,,,,,,,,,,,a man biking to power a blender while a woman smiles an holds the lid,26062.0,1.0,Which description best matches the image?,0.5,0.4,0.46153846153846156,10,4,6,0.8152660666666667,-1.4676980666666668,-0.8621507561044272,-1.5195593194650767,-0.6460239793843857,-0.7708017382711103,-0.32802180652188573,1.543660293031781
Encode-Decode_Experiment-27-1,2347400,decoding,0.939129,0.25,0.0975,0.162385,4,1,False,0.174989,0.082461,2,7,9,9,1.0,0.103023,0.538035,,,,,,,,,,,,,two young men sitting on a couch smelling red wine,17437.0,2.0,Which description best matches the image?,0.4,0.25,0.5,8,2,6,0.23851900000000004,0.70061,0.6900319056769892,0.7253661219492605,-0.8663141437831607,-0.46080324627581215,-0.7046527398132142,0.01578016437939896
Encode-Decode_Experiment-27-1,2385851,decoding,-1.456714,0.0,0.3414,0.234363,5,0,False,,0.142867,0,7,7,7,1.0,0.142867,0.935663,,,,,,,,,,,,,two men carry very big red suitcades on their backs and shoulders,26853.0,3.0,Which description best matches the image?,0.5,0.42857142857142855,0.5555555555555556,8,3,5,0.11946729999999998,-1.5761813,-1.6465332432242303,-1.631875818315388,-1.3068944725807106,-0.07039993648819413,1.7881730931777402,-0.2996037139705413
