SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation,MeaningAtFixation
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,213358,213602,244,942.1,560.4,0.2002,502.45,398.51,16.0,black rail in front of polar bear,polygon,,0.1945,0.772777
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,213632,213838,206,1109.5,425.0,0.1981,591.73,302.22,10.0,head of polar bear above water,polygon,,0.190529,0.811139
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,213894,214050,156,1081.8,664.5,0.0929,576.96,472.53,,,none,,0.091123,0.638174
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,214102,214270,168,1161.4,875.0,0.0719,619.41,622.22,6.0,"large polar bear paw, pressed against glass",polygon,,0.070197,0.501527
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,214328,217018,2690,826.2,948.4,0.202,440.64,674.42,14.0,camera in black color,polygon,,0.195434,0.818881
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,217074,217412,338,991.9,399.2,0.3624,529.01,283.88,1.0,"nose of polar bear, above water",polygon,,0.352266,0.878521
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,217462,217698,236,645.9,596.1,0.1545,344.48,423.89,15.0,hair in feathered blonde color on a person's head.,polygon,,0.14556,0.948161
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,217724,217986,262,709.2,584.3,0.5452,378.24,415.5,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.539924,0.990868
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,43,43,218010,218412,402,649.2,586.9,0.2125,346.24,417.35,15.0,hair in feathered blonde color on a person's head.,polygon,,0.207273,0.957152
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,218420,218862,442,977.5,578.8,0.2739,521.33,411.59,27.0,"nose in shiny, black bear.",proximity,24.63,0.261916,0.789513
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,218896,219210,314,851.8,489.3,0.0861,454.29,347.95,4.0,bear in looking at the pumpkin,polygon,,0.082233,0.776579
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,219240,219460,220,885.7,705.8,0.0887,472.37,501.9,29.0,"destroyed pumpkin with bites taken out, on the ground",polygon,,0.086077,0.971039
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,219506,219886,380,1260.6,625.9,0.1406,672.32,445.08,5.0,"black bear on the right, eating a pumpkin",polygon,,0.137514,0.680799
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,219916,220188,272,1299.1,660.4,0.2351,692.85,469.62,21.0,mouth of a bear with food inside.,polygon,,0.231815,0.697268
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,220222,220400,178,901.9,704.2,0.0862,481.01,500.76,20.0,"pumpkin in smashed, half-eaten condition.",polygon,,0.082771,0.974837
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,220460,220622,162,893.8,464.6,0.1598,476.69,330.38,4.0,bear in looking at the pumpkin,polygon,,0.155255,0.772859
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,220656,221778,1122,807.0,423.3,0.0202,430.4,301.01,10.0,"eye in small, round, shiny black eye.",polygon,,0.020486,0.742599
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,221824,222160,336,703.9,613.3,0.3532,375.41,436.12,3.0,"large black bear on the left, eating a pumpkin",polygon,,0.344858,0.732664
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,222226,222564,338,1265.4,497.3,0.0667,674.88,353.64,28.0,bear in eating position,polygon,,0.067792,0.548426
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,222602,222876,274,1297.0,589.2,0.0502,691.73,418.99,5.0,"black bear on the right, eating a pumpkin",polygon,,0.0499,0.616676
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,222934,223080,146,957.3,643.3,0.7443,510.56,457.46,15.0,nose in black bear's mouth.,polygon,,0.737076,0.895194
Encode-Decode_Experiment-4-1,2362704,bears,encoding,44,44,223116,223434,318,1288.0,558.8,0.0509,686.93,397.37,5.0,"black bear on the right, eating a pumpkin",polygon,,0.049875,0.590886
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,223500,223718,218,952.2,575.2,0.0705,507.84,409.03,12.0,brown shirt with yellow logo worn by man playing Wii,polygon,,0.06602,0.682885
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,223766,223924,158,685.6,289.0,0.0962,365.65,205.51,2.0,man in brown shirt playing Wii with a controller,polygon,,0.089279,0.932559
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,223988,224310,322,1283.7,347.7,0.0948,684.64,247.25,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.087358,0.992451
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,224374,224642,268,1640.7,603.8,0.1076,875.04,429.37,0.0,right hand of a man in gray shirt holding a Wii controller,polygon,,0.102456,0.585619
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,224722,224962,240,703.0,620.5,0.1648,374.93,441.24,2.0,man in brown shirt playing Wii with a controller,polygon,,0.156212,0.557835
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,225022,225158,136,306.4,665.1,0.1069,163.41,472.96,2.0,man in brown shirt playing Wii with a controller,polygon,,0.101567,0.778121
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,225196,225384,188,152.3,633.4,0.0566,81.23,450.42,1.0,girl sitting on the couch in the background,polygon,,0.050796,0.833546
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,225448,225560,112,719.8,339.6,0.1316,383.89,241.49,2.0,man in brown shirt playing Wii with a controller,polygon,,0.123839,0.88403
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,225600,225874,274,744.8,250.1,0.114,397.23,177.85,2.0,man in brown shirt playing Wii with a controller,polygon,,0.106641,0.867271
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,225940,226654,714,1314.7,290.3,0.1749,701.17,206.44,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.1617,0.910429
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,226696,226884,188,1329.7,463.1,0.0246,709.17,329.32,25.0,gray shirt worn by man in gray shirt,polygon,,0.021654,0.902911
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,226962,227094,132,237.0,724.0,0.1371,126.4,514.84,2.0,man in brown shirt playing Wii with a controller,polygon,,0.127677,0.777076
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,227120,227354,234,187.6,644.6,0.0443,100.05,458.38,1.0,girl sitting on the couch in the background,polygon,,0.041076,0.829568
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,227378,227616,238,163.5,627.8,0.0593,87.2,446.44,1.0,girl sitting on the couch in the background,polygon,,0.054288,0.823345
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,227682,227852,170,720.5,315.0,0.1088,384.27,224.0,2.0,man in brown shirt playing Wii with a controller,polygon,,0.101329,0.902454
Encode-Decode_Experiment-4-1,2367132,video game,encoding,45,45,227878,228496,618,723.2,251.9,0.1169,385.71,179.13,2.0,man in brown shirt playing Wii with a controller,polygon,,0.108917,0.895993
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,228578,228630,52,1002.2,615.0,0.0847,534.51,437.33,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.090168,0.878959
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,228654,229072,418,1034.9,608.1,0.05,551.95,432.43,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.048739,0.918039
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,229136,229218,82,534.8,597.5,0.1503,285.23,424.89,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.143722,0.668036
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,229370,229664,294,1092.9,573.6,0.05,582.88,407.89,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.046744,0.980756
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,229700,230100,400,1184.0,552.0,0.048,631.47,392.53,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.047342,0.994053
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,230140,230550,410,993.5,605.6,0.0825,529.87,430.65,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.080566,0.877795
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,230600,230916,316,595.8,600.4,0.0565,317.76,426.95,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.05783,0.649871
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,230944,231274,330,464.9,578.8,0.1161,247.95,411.59,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.115553,0.688488
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,231332,231562,230,1038.5,273.7,0.2445,553.87,194.63,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.244471,0.759201
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,231622,231828,206,1478.0,323.0,0.1277,788.27,229.69,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.124848,0.677796
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,231878,232130,252,1739.5,434.1,0.1101,927.73,308.69,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.109656,0.629555
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,232196,232440,244,1186.6,725.6,0.083,632.85,515.98,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.08258,0.779765
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,232500,232760,260,1549.3,989.6,0.1681,826.29,703.72,,,none,,0.163553,0.316718
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,232780,233158,378,1527.3,1028.1,0.2993,814.56,731.09,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.294178,0.333668
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,233228,233484,256,506.0,903.9,0.0641,269.87,642.77,9.0,"shirt in gray color worn by the woman, visible under the jacket.",polygon,,0.064615,0.460119
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,46,46,233546,233652,106,597.4,568.5,0.0266,318.61,404.27,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.026638,0.633043
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,233660,233782,122,1027.2,590.8,0.2552,547.84,420.12,14.0,water in the background,polygon,,0.249234,0.87341
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,233812,233952,140,970.4,592.0,0.1867,517.55,420.98,14.0,water in the background,polygon,,0.181831,0.899731
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,233976,234226,250,924.3,541.5,0.1583,492.96,385.07,11.0,"man in riding gear, including a hat and boots, riding a horse along the beach.",polygon,,0.153596,0.960971
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,234258,234550,292,886.4,702.0,0.3301,472.75,499.2,12.0,saddle blanket on a horse,proximity,32.91,0.318419,0.79238
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,234576,234892,316,940.6,616.2,0.25,501.65,438.19,12.0,saddle blanket on a horse,proximity,34.73,0.240473,0.877526
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,234954,235256,302,1553.3,536.9,0.1288,828.43,381.8,13.0,man wearing a hat and riding a horse along the beach.,polygon,,0.123459,0.840923
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,235282,235666,384,1528.6,486.2,0.2392,815.25,345.74,13.0,man wearing a hat and riding a horse along the beach.,polygon,,0.233929,0.926907
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,235708,235930,222,1253.0,625.0,0.2732,668.27,444.44,5.0,dark brown and white horse being ridden by a man.,polygon,,0.26065,0.721956
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,235968,236384,416,945.8,755.5,0.3519,504.43,537.24,15.0,white and brown horse being ridden by a man.,polygon,,0.341034,0.79677
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,236448,236636,188,1501.8,715.5,0.2832,800.96,508.8,,,none,,0.279243,0.621856
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,236680,237118,438,1275.1,623.3,0.2086,680.05,443.24,5.0,dark brown and white horse being ridden by a man.,polygon,,0.19864,0.711551
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,237158,237282,124,1435.3,479.3,0.1745,765.49,340.84,14.0,water in the background,polygon,,0.169461,0.906526
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,237352,237472,120,800.8,464.1,0.1311,427.09,330.03,14.0,water in the background,polygon,,0.130179,0.915352
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,237496,237772,276,900.0,379.3,0.0921,480.0,269.72,14.0,water in the background,polygon,,0.086267,0.867896
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,237816,238100,284,407.3,371.8,0.0558,217.23,264.39,14.0,water in the background,polygon,,0.053544,0.519454
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,238150,238434,284,332.0,934.9,0.0587,177.07,664.82,17.0,sand on the beach.,polygon,,0.055809,0.326155
Encode-Decode_Experiment-4-1,2394020,horse ride,encoding,47,47,238468,238730,262,839.9,928.9,0.4089,447.95,660.55,17.0,sand on the beach.,polygon,,0.396142,0.7127
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,238738,238852,114,1023.5,568.4,0.0307,545.87,404.2,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.028944,0.484793
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,238862,239058,196,1004.3,576.9,0.0282,535.63,410.24,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.02678,0.478966
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,239100,239306,206,657.2,484.6,0.3295,350.51,344.6,2.0,t-shirt in white color,polygon,,0.307678,0.921787
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,239376,239536,160,1419.2,543.0,0.2854,756.91,386.13,4.0,surfer in wetsuit holding a neon green longboard,polygon,,0.271434,0.74851
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,239560,239958,398,1442.9,481.4,0.2373,769.55,342.33,6.0,ocean water with waves,polygon,,0.231192,0.804905
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,240018,240144,126,702.5,504.3,0.3279,374.67,358.61,19.0,"wetsuit in white, black, ladies , and blue",polygon,,0.31673,0.871538
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,240194,240636,442,370.9,505.3,0.5296,197.81,359.32,9.0,surfboard in short woman's arm.,polygon,,0.506942,0.951332
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,240666,240852,186,493.8,530.9,0.4355,263.36,377.53,,,none,,0.419143,0.885061
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,240902,241196,294,150.4,519.3,0.2531,80.21,369.28,10.0,"surfboard with red and white design, being carried by a person.",polygon,,0.24178,0.83211
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,241228,241398,170,385.1,416.1,0.3367,205.39,295.89,24.0,waves in rolling towards the shore.,proximity,15.9,0.325347,0.989555
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,241428,241670,242,323.3,416.4,0.4112,172.43,296.11,14.0,surfer in lady 's shirt,polygon,,0.392306,0.993424
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,241726,242008,282,779.0,442.2,0.205,415.47,314.45,6.0,ocean water with waves,polygon,,0.194748,0.903131
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,242050,242426,376,1421.3,446.4,0.2121,758.03,317.44,6.0,ocean water with waves,polygon,,0.2065,0.812369
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,242476,242604,128,1825.2,419.2,0.0428,973.44,298.1,6.0,ocean water with waves,polygon,,0.040583,0.455428
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,242682,243116,434,414.6,401.7,0.2424,221.12,285.65,24.0,waves in rolling towards the shore.,proximity,32.87,0.227866,0.965893
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,243200,243356,156,1409.9,472.1,0.2634,751.95,335.72,8.0,"wetsuit in black, blue, red, ladies , worn by a woman.",proximity,44.42,0.250023,0.834184
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,243386,243768,382,1363.6,444.5,0.4907,727.25,316.09,8.0,"wetsuit in black, blue, red, ladies , worn by a woman.",polygon,,0.478359,0.832895
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,48,48,243788,243814,26,1347.9,440.4,0.5067,718.88,313.17,8.0,"wetsuit in black, blue, red, ladies , worn by a woman.",polygon,,0.485187,0.826132
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,243822,244064,242,989.5,581.9,0.0297,527.73,413.8,0.0,small shiny red car with black roof,polygon,,0.028972,0.758989
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,244116,244482,366,716.0,351.6,0.5099,381.87,250.03,20.0,"child standing, wearing jacket and hat, drinking",polygon,,0.494872,0.965542
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,244516,244942,426,649.9,328.2,0.2799,346.61,233.39,,,none,,0.267073,0.92958
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,244974,245180,206,717.0,323.8,0.3591,382.4,230.26,20.0,"child standing, wearing jacket and hat, drinking",polygon,,0.343224,0.986967
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,245244,245380,136,1185.7,589.3,0.1196,632.37,419.06,0.0,small shiny red car with black roof,polygon,,0.118887,0.837686
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,245416,245756,340,1029.0,536.9,0.0953,548.8,381.8,0.0,small shiny red car with black roof,polygon,,0.093764,0.882028
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,245788,246060,272,1254.9,371.0,0.0744,669.28,263.82,0.0,small shiny red car with black roof,polygon,,0.071455,0.494523
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,246114,246326,212,1522.4,464.1,0.0789,811.95,330.03,0.0,small shiny red car with black roof,polygon,,0.071874,0.262182
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,246360,246502,142,1813.5,399.6,0.3408,967.2,284.16,0.0,small shiny red car with black roof,polygon,,0.320466,0.400597
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,246696,247024,328,1458.0,486.1,0.2335,777.6,345.67,0.0,small shiny red car with black roof,polygon,,0.223577,0.311793
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,247070,247232,162,1128.3,452.5,0.0927,601.76,321.78,0.0,small shiny red car with black roof,polygon,,0.087591,0.854018
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,247308,247550,242,365.1,331.9,0.5983,194.72,236.02,14.0,blue motorcycle parked next to car,polygon,,0.572948,0.594464
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,247610,247638,28,934.3,384.1,0.3859,498.29,273.14,19.0,red car window,polygon,,0.376367,0.945751
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,247704,248076,372,1450.3,548.4,0.2815,773.49,389.97,0.0,small shiny red car with black roof,polygon,,0.287152,0.418344
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,248118,248612,494,1227.2,599.5,0.1144,654.51,426.31,0.0,small shiny red car with black roof,polygon,,0.116204,0.794585
Encode-Decode_Experiment-4-1,2350974,drink,encoding,49,49,248690,248902,212,399.5,309.2,0.6663,213.07,219.88,14.0,blue motorcycle parked next to car,polygon,,0.654693,0.63509
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,248910,249142,232,994.9,590.4,0.0171,530.61,419.84,23.0,"man in a black jacket and grey pants, standing on a platform",polygon,,0.016903,0.243406
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,249184,249376,192,968.5,399.5,0.3716,516.53,284.09,1.0,large round analog clock with white and black colors,polygon,,0.355578,0.656775
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,249408,249640,232,1048.5,418.4,0.7161,559.2,297.53,21.0,clock in lifted position,polygon,,0.702348,0.637198
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,249648,250004,356,1037.5,411.4,0.6742,553.33,292.55,21.0,clock in lifted position,polygon,,0.664417,0.651861
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,250024,250304,280,1060.7,404.4,0.7779,565.71,287.57,13.0,clock in large white hands.,polygon,,0.753537,0.655729
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,250338,250528,190,711.2,305.5,0.386,379.31,217.24,33.0,"man in a grey jacket and jeans, standing on a ladder, holding a camera",polygon,,0.373742,0.423059
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,250736,250928,192,1058.2,390.1,0.6846,564.37,277.4,13.0,clock in large white hands.,polygon,,0.673874,0.67478
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,250952,251206,254,1026.8,398.2,0.6112,547.63,283.16,13.0,clock in large white hands.,polygon,,0.595787,0.675343
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,251246,251606,360,681.0,296.5,0.4176,363.2,210.84,33.0,"man in a grey jacket and jeans, standing on a ladder, holding a camera",polygon,,0.412056,0.412329
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,251640,252106,466,719.2,244.8,0.619,383.57,174.08,33.0,"man in a grey jacket and jeans, standing on a ladder, holding a camera",polygon,,0.607655,0.462292
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,252142,252498,356,749.5,180.9,0.298,399.73,128.64,2.0,building with a balcony and a clock,polygon,,0.28855,0.480456
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,252536,252888,352,675.6,250.2,0.4901,360.32,177.92,33.0,"man in a grey jacket and jeans, standing on a ladder, holding a camera",polygon,,0.484786,0.440707
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,252950,253096,146,1200.5,228.2,0.2285,640.27,162.28,2.0,building with a balcony and a clock,polygon,,0.224924,0.461369
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,253164,253348,184,1273.2,861.5,0.1505,679.04,612.62,2.0,building with a balcony and a clock,polygon,,0.140128,0.875533
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,253406,253536,130,1653.8,860.6,0.128,882.03,611.98,24.0,building with a balcony and windows.,polygon,,0.124648,0.935198
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,253572,253724,152,1563.8,889.9,0.1053,834.03,632.82,31.0,awning with the word 'BROOK' on it.,polygon,,0.101776,0.979042
Encode-Decode_Experiment-4-1,2360001,clock,encoding,50,50,253762,253960,198,1671.9,417.0,0.2104,891.68,296.53,24.0,building with a balcony and windows.,polygon,,0.206689,0.640338
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,253998,254226,228,988.7,583.8,0.1466,527.31,415.15,14.0,man with gray suit jacket smiling,polygon,,0.14482,0.925892
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,254260,254508,248,869.2,611.9,0.0862,463.57,435.13,14.0,man with gray suit jacket smiling,polygon,,0.084479,0.953978
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,254552,254754,202,992.6,798.4,0.1049,529.39,567.75,14.0,man with gray suit jacket smiling,polygon,,0.100103,0.941195
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,254778,254930,152,986.4,847.6,0.2605,526.08,602.74,13.0,woman with long blonde hair adjusting man's tie,polygon,,0.254241,0.906322
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,254978,255484,506,489.3,531.0,0.3756,260.96,377.6,9.0,man in black suit pointing,polygon,,0.359295,0.86189
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,255506,255658,152,517.0,506.3,0.184,275.73,360.04,9.0,man in black suit pointing,polygon,,0.181606,0.847219
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,255694,255864,170,137.0,560.0,0.219,73.07,398.22,4.0,"man with short hair wearing a black shirt and watch, sitting",polygon,,0.219408,0.876203
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,255882,256044,162,171.5,582.5,0.2931,91.47,414.22,4.0,"man with short hair wearing a black shirt and watch, sitting",polygon,,0.289189,0.851286
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,256090,256254,164,454.9,499.4,0.3724,242.61,355.13,9.0,man in black suit pointing,polygon,,0.364328,0.885183
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,256328,256594,266,1377.9,468.5,0.134,734.88,333.16,13.0,woman with long blonde hair adjusting man's tie,polygon,,0.131403,0.714834
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,256656,256794,138,896.3,561.1,0.1381,478.03,399.0,14.0,man with gray suit jacket smiling,polygon,,0.135322,0.916726
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,256840,257152,312,478.2,512.2,0.386,255.04,364.23,9.0,man in black suit pointing,polygon,,0.379236,0.87353
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,257200,257342,142,121.9,544.8,0.1617,65.01,387.41,4.0,"man with short hair wearing a black shirt and watch, sitting",polygon,,0.155995,0.879656
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,257366,257510,144,169.7,568.1,0.243,90.51,403.98,4.0,"man with short hair wearing a black shirt and watch, sitting",polygon,,0.23757,0.859826
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,257578,257702,124,879.7,586.3,0.1099,469.17,416.92,14.0,man with gray suit jacket smiling,polygon,,0.105925,0.942416
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,257732,257974,242,864.2,548.6,0.211,460.91,390.12,14.0,man with gray suit jacket smiling,polygon,,0.210661,0.885356
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,258020,258228,208,953.5,782.7,0.0759,508.53,556.59,14.0,man with gray suit jacket smiling,polygon,,0.071308,0.949896
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,258250,258662,412,973.2,831.5,0.1826,519.04,591.29,2.0,red and white striped tie worn by man in gray suit,proximity,31.42,0.180029,0.916341
Encode-Decode_Experiment-4-1,2348899,tie,encoding,51,51,258712,259064,352,1466.9,442.6,0.0916,782.35,314.74,6.0,long blonde hair of woman adjusting tie,polygon,,0.089203,0.702511
Encode-Decode_Experiment-4-1,2386442,teeth,encoding,52,52,259072,259372,300,989.7,568.2,0.1144,527.84,404.05,2.0,hair in dark colored waves on a young boy.,polygon,,0.111483,0.906362
Encode-Decode_Experiment-4-1,2386442,teeth,encoding,52,52,259408,259688,280,924.0,692.0,0.0978,492.8,492.09,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.09521,0.988523
